date,hour_ending,interval_start_local,interval_end_local,is_extra_dst_hour,location_id,location_name,location_type,lmp,energy_component,congestion_component,marginal_loss_component
2025-04-16,06,2025-04-16 05:00:00,2025-04-16 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,34.26,33.4,0.34,0.52
2025-04-16,07,2025-04-16 06:00:00,2025-04-16 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,48.49,47.66,0.0,0.83
2025-04-16,08,2025-04-16 07:00:00,2025-04-16 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,45.57,42.88,1.96,0.73
2025-04-16,09,2025-04-16 08:00:00,2025-04-16 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,47.24,44.96,1.64,0.64
2025-04-16,10,2025-04-16 09:00:00,2025-04-16 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,47.8,46.14,1.0,0.66
2025-04-16,11,2025-04-16 10:00:00,2025-04-16 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,37.69,36.27,0.93,0.49
2025-04-16,12,2025-04-16 11:00:00,2025-04-16 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,32.35,31.11,0.83,0.41
2025-04-16,13,2025-04-16 12:00:00,2025-04-16 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,30.05,29.14,0.5,0.41
2025-04-16,14,2025-04-16 13:00:00,2025-04-16 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.5,28.49,0.63,0.38
2025-04-16,15,2025-04-16 14:00:00,2025-04-16 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,28.89,28.25,0.3,0.34
2025-04-16,16,2025-04-16 15:00:00,2025-04-16 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,28.66,28.05,0.35,0.26
2025-04-16,17,2025-04-16 16:00:00,2025-04-16 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,30.56,29.4,0.88,0.28
2025-04-16,18,2025-04-16 17:00:00,2025-04-16 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,39.01,37.01,1.52,0.48
2025-04-16,19,2025-04-16 18:00:00,2025-04-16 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,44.14,43.17,0.32,0.65
2025-04-16,20,2025-04-16 19:00:00,2025-04-16 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,62.2,61.14,0.05,1.01
2025-04-16,21,2025-04-16 20:00:00,2025-04-16 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,58.38,57.34,0.02,1.02
2025-04-16,22,2025-04-16 21:00:00,2025-04-16 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,42.25,41.56,0.0,0.69
2025-04-16,23,2025-04-16 22:00:00,2025-04-16 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,50.2,49.57,0.0,0.63
2025-04-16,24,2025-04-16 23:00:00,2025-04-17 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,34.09,33.7,0.0,0.39
2025-04-17,01,2025-04-17 00:00:00,2025-04-17 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,35.06,34.68,0.0,0.38
2025-04-17,02,2025-04-17 01:00:00,2025-04-17 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,31.02,29.67,1.01,0.34
2025-04-17,03,2025-04-17 02:00:00,2025-04-17 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,30.47,29.09,1.06,0.32
2025-04-17,04,2025-04-17 03:00:00,2025-04-17 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,30.97,30.23,0.43,0.31
2025-04-17,05,2025-04-17 04:00:00,2025-04-17 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,35.93,35.5,0.11,0.32
2025-04-17,06,2025-04-17 05:00:00,2025-04-17 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,52.55,51.9,0.04,0.61
2025-04-17,07,2025-04-17 06:00:00,2025-04-17 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,55.17,54.29,0.0,0.88
2025-04-17,08,2025-04-17 07:00:00,2025-04-17 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,52.11,50.41,0.81,0.89
2025-04-17,09,2025-04-17 08:00:00,2025-04-17 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,35.74,33.39,1.76,0.59
2025-04-17,10,2025-04-17 09:00:00,2025-04-17 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,31.4,29.84,1.07,0.49
2025-04-17,11,2025-04-17 10:00:00,2025-04-17 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,34.41,33.6,0.32,0.49
2025-04-17,12,2025-04-17 11:00:00,2025-04-17 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,31.12,30.62,0.13,0.37
2025-04-17,13,2025-04-17 12:00:00,2025-04-17 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.55,29.26,-0.02,0.31
2025-04-17,14,2025-04-17 13:00:00,2025-04-17 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,30.85,30.45,0.1,0.3
2025-04-17,15,2025-04-17 14:00:00,2025-04-17 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,28.44,28.11,0.08,0.25
2025-04-17,16,2025-04-17 15:00:00,2025-04-17 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,27.94,27.51,0.15,0.28
2025-04-17,17,2025-04-17 16:00:00,2025-04-17 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,25.1,24.2,0.58,0.32
2025-04-17,18,2025-04-17 17:00:00,2025-04-17 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,28.67,27.63,0.63,0.41
2025-04-17,19,2025-04-17 18:00:00,2025-04-17 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,34.17,33.58,0.06,0.53
2025-04-17,20,2025-04-17 19:00:00,2025-04-17 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,40.1,39.49,0.01,0.6
2025-04-17,21,2025-04-17 20:00:00,2025-04-17 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,50.76,49.95,0.02,0.79
2025-04-17,22,2025-04-17 21:00:00,2025-04-17 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,44.2,43.6,0.02,0.58
2025-04-17,23,2025-04-17 22:00:00,2025-04-17 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,38.37,38.0,0.01,0.36
2025-04-17,24,2025-04-17 23:00:00,2025-04-18 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,34.76,33.14,1.33,0.29
2025-04-18,01,2025-04-18 00:00:00,2025-04-18 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.3,28.31,0.71,0.28
2025-04-18,02,2025-04-18 01:00:00,2025-04-18 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,28.67,27.96,0.47,0.24
2025-04-18,03,2025-04-18 02:00:00,2025-04-18 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,28.06,27.74,0.08,0.24
2025-04-18,04,2025-04-18 03:00:00,2025-04-18 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,28.09,27.85,0.0,0.24
2025-04-18,05,2025-04-18 04:00:00,2025-04-18 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.11,28.83,0.0,0.28
2025-04-18,06,2025-04-18 05:00:00,2025-04-18 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,41.47,40.99,0.0,0.48
2025-04-18,07,2025-04-18 06:00:00,2025-04-18 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,42.35,41.7,0.0,0.65
2025-04-18,08,2025-04-18 07:00:00,2025-04-18 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,40.9,40.23,0.0,0.67
2025-04-18,09,2025-04-18 08:00:00,2025-04-18 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,27.58,27.14,0.03,0.41
2025-04-18,10,2025-04-18 09:00:00,2025-04-18 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,15.36,14.94,0.19,0.23
2025-04-18,11,2025-04-18 10:00:00,2025-04-18 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,17.95,17.98,-0.24,0.21
2025-04-18,12,2025-04-18 11:00:00,2025-04-18 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,19.57,19.52,-0.13,0.18
2025-04-18,13,2025-04-18 12:00:00,2025-04-18 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,16.78,16.58,0.09,0.11
2025-04-18,14,2025-04-18 13:00:00,2025-04-18 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,21.98,21.82,0.04,0.12
2025-04-18,15,2025-04-18 14:00:00,2025-04-18 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,19.49,19.17,0.19,0.13
2025-04-18,16,2025-04-18 15:00:00,2025-04-18 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,25.81,24.99,0.6,0.22
2025-04-18,17,2025-04-18 16:00:00,2025-04-18 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,42.08,41.66,0.0,0.42
2025-04-18,18,2025-04-18 17:00:00,2025-04-18 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,74.39,73.28,0.0,1.11
2025-04-18,19,2025-04-18 18:00:00,2025-04-18 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,35.31,34.69,0.0,0.62
2025-04-18,20,2025-04-18 19:00:00,2025-04-18 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,40.48,39.82,0.0,0.66
2025-04-18,21,2025-04-18 20:00:00,2025-04-18 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,44.83,44.08,0.0,0.75
2025-04-18,22,2025-04-18 21:00:00,2025-04-18 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,42.29,41.6,0.0,0.69
2025-04-18,23,2025-04-18 22:00:00,2025-04-18 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.6,33.09,0.0,0.51
2025-04-18,24,2025-04-18 23:00:00,2025-04-19 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,27.31,26.85,0.0,0.46
2025-04-19,01,2025-04-19 00:00:00,2025-04-19 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,26.85,26.3,0.01,0.54
2025-04-19,02,2025-04-19 01:00:00,2025-04-19 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,25.61,25.01,0.02,0.58
2025-04-19,03,2025-04-19 02:00:00,2025-04-19 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,26.46,25.87,0.01,0.58
2025-04-19,04,2025-04-19 03:00:00,2025-04-19 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,24.01,23.44,0.04,0.53
2025-04-19,05,2025-04-19 04:00:00,2025-04-19 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,23.0,22.02,0.49,0.49
2025-04-19,06,2025-04-19 05:00:00,2025-04-19 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,25.13,24.58,0.0,0.55
2025-04-19,07,2025-04-19 06:00:00,2025-04-19 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,27.98,27.35,0.0,0.63
2025-04-19,08,2025-04-19 07:00:00,2025-04-19 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,35.96,35.14,0.0,0.82
2025-04-19,09,2025-04-19 08:00:00,2025-04-19 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,50.22,49.07,0.0,1.15
2025-04-19,10,2025-04-19 09:00:00,2025-04-19 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,31.35,30.65,0.0,0.7
2025-04-19,11,2025-04-19 10:00:00,2025-04-19 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,46.48,45.46,0.0,1.02
2025-04-19,12,2025-04-19 11:00:00,2025-04-19 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,42.55,41.73,0.0,0.82
2025-04-19,13,2025-04-19 12:00:00,2025-04-19 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,31.19,30.57,0.0,0.62
2025-04-19,14,2025-04-19 13:00:00,2025-04-19 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.79,29.22,0.0,0.57
2025-04-19,15,2025-04-19 14:00:00,2025-04-19 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,25.74,25.27,0.0,0.47
2025-04-19,16,2025-04-19 15:00:00,2025-04-19 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.93,32.34,0.95,0.64
2025-04-19,17,2025-04-19 16:00:00,2025-04-19 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,24.47,23.19,0.81,0.47
2025-04-19,18,2025-04-19 17:00:00,2025-04-19 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,28.58,27.31,0.69,0.58
2025-04-19,19,2025-04-19 18:00:00,2025-04-19 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,68.77,65.79,1.51,1.47
2025-04-19,20,2025-04-19 19:00:00,2025-04-19 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.25,27.49,1.22,0.54
2025-04-19,21,2025-04-19 20:00:00,2025-04-19 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,50.42,47.87,1.6,0.95
2025-04-19,22,2025-04-19 21:00:00,2025-04-19 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,55.16,53.09,0.84,1.23
2025-04-19,23,2025-04-19 22:00:00,2025-04-19 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,56.44,54.07,1.05,1.32
2025-04-19,24,2025-04-19 23:00:00,2025-04-20 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,39.98,37.67,1.41,0.9
2025-04-20,01,2025-04-20 00:00:00,2025-04-20 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,34.08,32.09,1.25,0.74
2025-04-20,02,2025-04-20 01:00:00,2025-04-20 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,36.48,34.42,1.26,0.8
2025-04-20,03,2025-04-20 02:00:00,2025-04-20 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,37.52,35.37,1.37,0.78
2025-04-20,04,2025-04-20 03:00:00,2025-04-20 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.13,31.9,0.59,0.64
2025-04-20,05,2025-04-20 04:00:00,2025-04-20 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,26.83,25.19,1.16,0.48
2025-04-20,06,2025-04-20 05:00:00,2025-04-20 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,28.04,25.9,1.67,0.47
2025-04-20,07,2025-04-20 06:00:00,2025-04-20 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,27.97,25.85,1.64,0.48
2025-04-20,08,2025-04-20 07:00:00,2025-04-20 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,24.35,21.99,1.94,0.42
2025-04-20,09,2025-04-20 08:00:00,2025-04-20 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,13.79,12.32,1.24,0.23
2025-04-20,10,2025-04-20 09:00:00,2025-04-20 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,-4.69,-5.6,0.98,-0.07
2025-04-20,11,2025-04-20 10:00:00,2025-04-20 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,-11.17,-11.61,0.56,-0.12
2025-04-20,12,2025-04-20 11:00:00,2025-04-20 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,15.12,15.08,-0.07,0.11
2025-04-20,13,2025-04-20 12:00:00,2025-04-20 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,-5.6,-5.44,-0.13,-0.03
2025-04-20,14,2025-04-20 13:00:00,2025-04-20 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,-32.01,-31.61,-0.27,-0.13
2025-04-20,15,2025-04-20 14:00:00,2025-04-20 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,-21.44,-21.22,-0.13,-0.09
2025-04-20,16,2025-04-20 15:00:00,2025-04-20 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,14.04,14.15,-0.22,0.11
2025-04-20,17,2025-04-20 16:00:00,2025-04-20 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,25.03,24.31,0.46,0.26
2025-04-20,18,2025-04-20 17:00:00,2025-04-20 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,25.42,23.78,1.24,0.4
2025-04-20,19,2025-04-20 18:00:00,2025-04-20 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,38.22,36.67,0.79,0.76
2025-04-20,20,2025-04-20 19:00:00,2025-04-20 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,45.49,44.15,0.35,0.99
2025-04-20,21,2025-04-20 20:00:00,2025-04-20 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,44.19,43.09,0.22,0.88
2025-04-20,22,2025-04-20 21:00:00,2025-04-20 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,37.98,35.75,1.54,0.69
2025-04-20,23,2025-04-20 22:00:00,2025-04-20 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,44.28,40.64,2.86,0.78
2025-04-20,24,2025-04-20 23:00:00,2025-04-21 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.89,31.29,1.97,0.63
2025-04-21,01,2025-04-21 00:00:00,2025-04-21 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,27.75,25.79,1.48,0.48
2025-04-21,02,2025-04-21 01:00:00,2025-04-21 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,27.13,26.22,0.43,0.48
2025-04-21,03,2025-04-21 02:00:00,2025-04-21 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,26.12,25.66,0.0,0.46
2025-04-21,04,2025-04-21 03:00:00,2025-04-21 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,25.27,24.8,0.0,0.47
2025-04-21,05,2025-04-21 04:00:00,2025-04-21 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,27.01,26.46,0.03,0.52
2025-04-21,06,2025-04-21 05:00:00,2025-04-21 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,36.49,35.72,0.05,0.72
2025-04-21,07,2025-04-21 06:00:00,2025-04-21 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,45.77,44.77,0.05,0.95
2025-04-21,08,2025-04-21 07:00:00,2025-04-21 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,36.75,36.0,0.0,0.75
2025-04-21,09,2025-04-21 08:00:00,2025-04-21 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,32.2,31.34,0.24,0.62
2025-04-21,10,2025-04-21 09:00:00,2025-04-21 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,26.19,25.44,0.26,0.49
2025-04-21,11,2025-04-21 10:00:00,2025-04-21 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,62.3,61.48,0.0,0.82
2025-04-21,12,2025-04-21 11:00:00,2025-04-21 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.44,33.14,-0.01,0.31
2025-04-21,13,2025-04-21 12:00:00,2025-04-21 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,31.31,31.03,0.0,0.28
2025-04-21,14,2025-04-21 13:00:00,2025-04-21 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.4,33.03,0.0,0.37
2025-04-21,15,2025-04-21 14:00:00,2025-04-21 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,51.01,50.07,0.21,0.73
2025-04-21,16,2025-04-21 15:00:00,2025-04-21 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,39.44,38.79,0.02,0.63
2025-04-21,17,2025-04-21 16:00:00,2025-04-21 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,64.06,62.48,0.35,1.23
2025-04-21,18,2025-04-21 17:00:00,2025-04-21 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,60.95,59.68,0.0,1.27
2025-04-21,19,2025-04-21 18:00:00,2025-04-21 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,53.44,52.23,0.0,1.21
2025-04-21,20,2025-04-21 19:00:00,2025-04-21 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,40.76,39.82,0.0,0.94
2025-04-21,21,2025-04-21 20:00:00,2025-04-21 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,39.93,39.03,0.0,0.9
2025-04-21,22,2025-04-21 21:00:00,2025-04-21 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,30.89,30.29,0.0,0.6
2025-04-21,23,2025-04-21 22:00:00,2025-04-21 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,30.82,30.33,0.0,0.49
2025-04-21,24,2025-04-21 23:00:00,2025-04-22 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,32.27,31.7,0.0,0.57
2025-04-22,01,2025-04-22 00:00:00,2025-04-22 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.26,28.72,0.0,0.54
2025-04-22,02,2025-04-22 01:00:00,2025-04-22 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,27.26,26.82,0.0,0.44
2025-04-22,03,2025-04-22 02:00:00,2025-04-22 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,27.61,27.18,0.0,0.43
2025-04-22,04,2025-04-22 03:00:00,2025-04-22 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,26.4,25.98,0.0,0.42
2025-04-22,05,2025-04-22 04:00:00,2025-04-22 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,25.9,25.5,0.0,0.4
2025-04-22,06,2025-04-22 05:00:00,2025-04-22 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,27.36,26.95,0.0,0.41
2025-04-22,07,2025-04-22 06:00:00,2025-04-22 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.21,28.76,0.0,0.45
2025-04-22,08,2025-04-22 07:00:00,2025-04-22 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,28.79,28.3,0.0,0.49
2025-04-22,09,2025-04-22 08:00:00,2025-04-22 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.27,32.73,0.0,0.54
2025-04-22,10,2025-04-22 09:00:00,2025-04-22 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,41.28,40.58,0.0,0.7
2025-04-22,11,2025-04-22 10:00:00,2025-04-22 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,31.95,31.44,0.0,0.51
2025-04-22,12,2025-04-22 11:00:00,2025-04-22 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,26.76,26.32,0.0,0.44
2025-04-22,13,2025-04-22 12:00:00,2025-04-22 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,14.32,14.09,0.0,0.23
2025-04-22,14,2025-04-22 13:00:00,2025-04-22 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,17.08,16.86,0.0,0.22
2025-04-22,15,2025-04-22 14:00:00,2025-04-22 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,22.57,22.24,0.0,0.33
2025-04-22,16,2025-04-22 15:00:00,2025-04-22 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,25.03,24.64,0.0,0.39
2025-04-22,17,2025-04-22 16:00:00,2025-04-22 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,26.41,25.98,0.0,0.43
2025-04-22,18,2025-04-22 17:00:00,2025-04-22 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,34.67,34.07,0.0,0.6
2025-04-22,19,2025-04-22 18:00:00,2025-04-22 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,42.05,41.25,0.0,0.8
2025-04-22,20,2025-04-22 19:00:00,2025-04-22 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,51.68,50.71,0.0,0.97
2025-04-22,21,2025-04-22 20:00:00,2025-04-22 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,72.22,70.91,0.0,1.31
2025-04-22,22,2025-04-22 21:00:00,2025-04-22 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,56.26,55.29,0.0,0.97
2025-04-22,23,2025-04-22 22:00:00,2025-04-22 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,41.95,41.3,0.0,0.65
2025-04-22,24,2025-04-22 23:00:00,2025-04-23 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,35.3,34.75,0.0,0.55
2025-04-23,01,2025-04-23 00:00:00,2025-04-23 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,37.69,37.01,0.0,0.68
2025-04-23,02,2025-04-23 01:00:00,2025-04-23 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.36,32.79,0.0,0.57
2025-04-23,03,2025-04-23 02:00:00,2025-04-23 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.02,28.58,0.0,0.44
2025-04-23,04,2025-04-23 03:00:00,2025-04-23 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,28.23,27.81,0.0,0.42
2025-04-23,05,2025-04-23 04:00:00,2025-04-23 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,28.6,28.17,0.0,0.43
2025-04-23,06,2025-04-23 05:00:00,2025-04-23 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,30.33,29.81,0.0,0.52
2025-04-23,07,2025-04-23 06:00:00,2025-04-23 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,36.01,35.32,0.0,0.69
2025-04-23,08,2025-04-23 07:00:00,2025-04-23 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,38.91,38.11,0.03,0.77
2025-04-23,09,2025-04-23 08:00:00,2025-04-23 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.14,32.55,0.03,0.56
2025-04-23,10,2025-04-23 09:00:00,2025-04-23 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,25.44,24.33,0.73,0.38
